Date,Open ,High,Low,Close,Adj Close,Volume
"Jan 7, 2003",0.77,0.8,0.77,0.78,0.78,"1,937,600"
"Jan 8, 2014",48.1,49.43,48.07,48.71,48.71,"20,001,100"
"Nov 9, 2007",3.83,3.84,3.52,3.61,3.61,"13,925,100"
"Nov 20, 2015",120.85,124.07,119.21,123.84,123.84,"17,977,000"
"Jan 8, 2025",880,886.22,873,875,875,"2,347,900"
"Jan 31, 2003",0.91,0.95,0.89,0.94,0.94,"4,019,400"
"Nov 15, 2016",114.55,116.41,113.09,113.59,113.59,"7,445,100"
"Dec 21, 2022",289.99,300.66,286.5,297.96,297.96,"6,376,200"
"Jan 24, 2023",357.53,365.65,355.14,363.83,363.83,"11,796,500"
"Aug 16, 2019",298.86,303.55,296.27,302.8,302.8,"6,905,800"
"Dec 20, 2024",893.21,919.92,890.49,909.05,909.05,"4,530,500"
"Feb 13, 2020",376.96,385.37,376.51,381.4,381.4,"4,485,400"
"Jan 12, 2007",3.41,3.41,3.24,3.24,3.24,"22,171,100"
"Feb 3, 2004",5.18,5.27,5.01,5.14,5.14,"33,744,200"
"Jun 26, 2007",2.85,2.86,2.79,2.79,2.79,"5,786,200"
"Jan 8, 2003",0.77,0.86,0.76,0.81,0.81,"5,356,400"
"Jan 10, 2020",337.13,338.5,327.27,329.05,329.05,"4,718,300"
"Jun 19, 2002",0.91,1,0.89,0.95,0.95,"5,482,400"
"Apr 17, 2024",620.97,620.97,607.71,613.69,613.69,"3,312,200"
"Apr 5, 2013",23.36,24.36,23.22,23.52,23.52,"32,512,900"
"Aug 4, 2005",2.98,3.05,2.93,2.95,2.95,"13,837,600"
"Sep 18, 2018",353.67,368.15,351.56,367.65,367.65,"10,414,000"
"May 19, 2008",4.51,4.64,4.38,4.43,4.43,"8,920,100"
"Dec 21, 2010",25.81,26.64,25.64,26.61,26.61,"40,583,900"
"Jan 29, 2004",5.21,5.22,4.91,5.05,5.05,"56,393,400"
"Jul 28, 2006",2.89,3.03,2.88,2.98,2.98,"10,544,100"
"Aug 1, 2017",182.49,184.62,181.43,182.03,182.03,"5,112,700"
"Feb 14, 2011",33.67,35.36,33.51,35.36,35.36,"78,523,900"
"Jan 5, 2012",11.35,11.69,11.04,11.33,11.33,"86,552,900"
"May 3, 2018",312.59,312.59,305.73,311.69,311.69,"6,135,800"
"Oct 1, 2021",604.24,614.99,597.51,613.15,613.15,"4,090,800"
"Jul 30, 2014",60.68,62.18,60.62,62.05,62.05,"15,263,500"
"Mar 21, 2023",306.32,307.92,300.43,305.79,305.79,"4,886,300"
"Aug 1, 2024",629.25,646.71,617.61,624.85,624.85,"3,720,600"
"Jul 16, 2020",526.48,535.54,504.36,527.39,527.39,"24,499,000"
"Jul 25, 2019",318.86,327.69,316.3,326.46,326.46,"10,798,500"
"Nov 16, 2012",11.61,11.87,11.47,11.56,11.56,"32,164,300"
"Nov 8, 2012",11.16,11.48,10.83,10.85,10.85,"33,381,600"
"Aug 13, 2012",8.75,8.75,8.36,8.56,8.56,"33,324,900"
"Apr 22, 2019",359.7,377.69,359,377.34,377.34,"11,980,500"
"Nov 8, 2013",46.7,47.94,46.5,47.84,47.84,"19,448,800"
"Aug 24, 2022",225.66,234.1,223.94,229.61,229.61,"5,426,300"
"Mar 17, 2021",522,528.37,514.3,524.44,524.44,"2,817,400"
"Jun 2, 2021",499.82,503.22,495.82,499.24,499.24,"2,269,000"
"May 4, 2010",14.29,14.41,13.98,14.19,14.19,"15,383,900"
"Jun 16, 2015",94.24,95.61,93.69,95.27,95.27,"16,043,300"
"Oct 18, 2019",289.36,290.9,273.36,275.3,275.3,"23,429,900"
"Oct 29, 2018",305.26,307.89,275.4,284.84,284.84,"21,698,800"
"Jul 21, 2010",17.44,17.66,16.98,17.09,17.09,"33,055,400"
"Jul 26, 2004",2.88,2.89,2.64,2.72,2.72,"19,457,200"
"Jul 21, 2003",1.73,1.73,1.64,1.68,1.68,"10,924,200"
"Nov 8, 2007",3.82,3.93,3.72,3.88,3.88,"10,652,600"
"Apr 9, 2003",1.48,1.49,1.43,1.46,1.46,"5,864,600"
"Nov 15, 2022",309.2,312.71,302.55,310.2,310.2,"14,626,900"
"Jun 13, 2014",60.43,61.13,59.6,61.1,61.1,"15,778,700"
"Feb 25, 2009",5.23,5.31,5.05,5.11,5.11,"15,887,900"
"Jun 20, 2013",32.78,33,31.51,31.93,31.93,"21,116,200"
"Sep 20, 2012",8.06,8.4,8.06,8.39,8.39,"37,217,600"
"Nov 10, 2015",108.86,112.84,108.01,112.7,112.7,"11,166,400"
"Dec 31, 2012",12.77,13.36,12.72,13.23,13.23,"18,078,900"
"Jan 8, 2004",4.54,4.56,4.29,4.43,4.43,"37,178,400"
"Jan 14, 2020",344.4,345.38,335.52,338.69,338.69,"7,199,400"
"May 11, 2021",479.75,497.99,478.63,495.08,495.08,"4,401,000"
"Sep 11, 2007",2.48,2.55,2.47,2.52,2.52,"5,483,100"
"Oct 1, 2010",22.94,22.96,21.97,22.09,22.09,"58,912,700"
"Dec 28, 2012",12.83,12.94,12.7,12.76,12.76,"11,123,000"
"Mar 11, 2009",5.51,5.55,5.29,5.36,5.36,"11,030,600"
"May 5, 2009",6.42,6.5,6.36,6.44,6.44,"7,007,700"
"Feb 10, 2014",61.35,61.77,60.61,61.49,61.49,"13,812,400"
"Jul 21, 2004",3.06,3.07,2.85,2.86,2.86,"18,435,900"
"Apr 16, 2019",355,364.48,352.72,359.46,359.46,"18,740,200"
"Apr 14, 2023",342.94,344.85,336.41,338.63,338.63,"5,350,500"
"Jun 25, 2024",673.44,673.67,662.3,672.41,672.41,"2,278,800"
"Oct 2, 2002",0.69,0.69,0.56,0.58,0.58,"9,314,200"
"Apr 10, 2006",3.99,4.09,3.97,4.04,4.04,"5,165,300"
"Feb 1, 2013",24.29,24.71,23.41,23.54,23.54,"50,358,000"
"Mar 25, 2011",32.42,33.14,32.37,32.86,32.86,"30,192,400"
"Mar 9, 2012",15.29,15.75,15.09,15.59,15.59,"37,167,200"
"Mar 6, 2003",1.16,1.18,1.14,1.16,1.16,"3,455,200"
"Dec 30, 2010",25.71,25.76,25.53,25.69,25.69,"14,743,400"
"Apr 22, 2008",4.82,4.82,4.21,4.29,4.29,"73,231,900"
"Nov 10, 2017",191.61,192.59,189.5,192.02,192.02,"6,622,200"
"Jun 17, 2013",32.22,32.93,31.96,32.75,32.75,"35,851,200"
"Nov 7, 2014",54.78,55.04,54.19,54.88,54.88,"9,303,700"
"Aug 4, 2004",2.72,2.73,2.43,2.5,2.5,"36,988,000"
"Mar 23, 2010",10.43,10.5,10.29,10.42,10.42,"4,979,100"
"Dec 22, 2021",603.36,614.82,602.63,614.24,614.24,"2,335,700"
"Jul 28, 2004",2.93,2.93,2.75,2.89,2.89,"10,969,700"
"Jun 1, 2004",4.63,4.71,4.57,4.66,4.66,"12,985,000"
"Jun 25, 2010",16.49,16.95,16.07,16.85,16.85,"18,129,300"
"Apr 17, 2020",431,432,414.7,422.96,422.96,"12,616,300"
"Jul 11, 2018",411.34,419.77,410.6,418.65,418.65,"9,713,900"
"Jan 2, 2024",483.19,484.65,461.86,468.5,468.5,"5,049,400"
"Sep 3, 2010",20,20.36,19.72,19.78,19.78,"34,800,500"
"Apr 19, 2021",546.9,556.44,545.53,554.44,554.44,"4,288,700"
"Sep 23, 2008",4.55,4.64,4.47,4.5,4.5,"5,840,800"
"Nov 15, 2007",3.53,3.55,3.42,3.44,3.44,"6,981,100"
"Jul 14, 2009",6.06,6.22,5.97,6.19,6.19,"13,967,800"
"Feb 11, 2009",5.14,5.21,4.97,5.17,5.17,"13,302,100"
"Mar 25, 2013",26.06,26.41,25.68,25.83,25.83,"15,024,800"
"Nov 11, 2014",55.32,56.3,54.54,54.65,54.65,"14,838,600"
"Jul 10, 2008",4.07,4.12,3.93,3.98,3.98,"8,330,700"
"Jul 8, 2011",41.18,42.26,41.02,42.16,42.16,"20,738,200"
"Dec 30, 2003",4.17,4.17,4.03,4.06,4.06,"15,573,600"
"Jan 3, 2022",605.61,609.99,590.56,597.37,597.37,"3,067,500"
"Nov 16, 2005",4,4.05,3.89,3.96,3.96,"8,299,900"
"Nov 17, 2023",466.95,467.65,462.76,465.91,465.91,"2,798,500"
"Jan 27, 2022",382.06,394.8,378.1,386.7,386.7,"24,324,700"
"Jun 22, 2005",2.33,2.41,2.31,2.36,2.36,"6,835,500"
"Jul 27, 2015",107.79,109.86,106.25,106.43,106.43,"11,302,600"
"Aug 6, 2018",342.87,351.98,341.74,350.92,350.92,"8,198,100"
"Sep 17, 2024",700.82,707.63,698.37,706.91,706.91,"2,298,600"
"Apr 14, 2014",47.56,47.86,46.51,47.37,47.37,"17,994,200"
"Jun 15, 2015",92.86,93.59,91.66,93.43,93.43,"19,054,000"
"Sep 21, 2023",386.5,395.9,383.42,384.15,384.15,"5,547,900"
"Jul 6, 2018",397.45,408.65,395.52,408.25,408.25,"8,629,600"
"Oct 9, 2020",537.83,544.28,535,539.44,539.44,"4,781,300"
"Sep 22, 2020",489.01,491.82,479.26,491.17,491.17,"3,482,300"
"Nov 24, 2015",123.67,124.66,120.03,123.31,123.31,"18,335,300"
"Aug 1, 2014",60.25,61.1,58.93,60.77,60.77,"18,947,600"
"Nov 11, 2019",289.16,296.36,288.5,294.18,294.18,"3,944,300"
"Mar 27, 2008",5.32,5.34,5.02,5.19,5.19,"12,809,300"
"Jul 1, 2016",95,97,94.8,96.67,96.67,"16,167,200"
"Oct 3, 2005",3.71,3.82,3.71,3.81,3.81,"9,156,000"
"May 21, 2003",1.55,1.56,1.48,1.51,1.51,"9,451,400"
"Apr 14, 2004",5.14,5.22,5.11,5.21,5.21,"10,341,800"
"Aug 29, 2005",3.01,3.14,3,3.13,3.13,"5,348,700"
"Feb 12, 2009",5.24,5.43,5.23,5.42,5.42,"20,511,400"
"Sep 22, 2015",98.29,99.9,97,98.47,98.47,"16,717,900"
"Oct 22, 2007",3.25,3.32,3.16,3.29,3.29,"21,315,000"
"Mar 11, 2022",361.19,363.36,340,340.32,340.32,"4,819,900"
"Nov 11, 2020",483,491.68,478.26,490.76,490.76,"5,460,500"
"Jun 26, 2008",4.21,4.25,4.1,4.11,4.11,"8,674,400"
"May 4, 2015",79.57,79.71,78.9,79.27,79.27,"7,967,400"
"Mar 25, 2010",10.38,10.71,10.37,10.51,10.51,"8,349,600"
"Jun 4, 2015",88.38,89.43,88.04,89.35,89.35,"10,074,400"
"Jan 5, 2011",25.88,26.11,25.53,25.68,25.68,"31,799,600"
"Apr 23, 2013",30.8,31.34,29.93,31,31,"114,860,900"
"Aug 30, 2010",17.89,17.96,17.51,17.59,17.59,"18,643,100"
"Mar 19, 2019",366.4,366.96,356.8,358.78,358.78,"7,541,400"
"May 29, 2013",30.65,31.63,29.99,30.76,30.76,"34,101,900"
"Oct 26, 2016",126.29,128.72,125.75,126.97,126.97,"8,602,400"
"Oct 28, 2009",7.83,7.91,7.57,7.65,7.65,"11,095,000"
"Jun 3, 2003",1.66,1.72,1.65,1.7,1.7,"8,548,400"
"Jul 14, 2021",541.01,554.1,541.01,547.95,547.95,"4,659,500"
"May 30, 2002",1.11,1.11,1.07,1.07,1.07,"10,154,200"
"Jul 12, 2016",95.07,96.72,94.09,95.97,95.97,"11,617,400"
"Oct 26, 2018",300.51,313.99,292.3,299.83,299.83,"19,616,000"
"Jan 17, 2008",3.13,3.23,3.09,3.11,3.11,"11,844,000"
"Dec 10, 2007",3.37,3.39,3.35,3.36,3.36,"4,284,700"
"Aug 18, 2021",520,526.38,518.65,521.87,521.87,"2,582,000"
"Jul 14, 2017",159.3,161.35,157.97,161.12,161.12,"5,549,200"
"Feb 10, 2004",5.53,5.53,5.14,5.2,5.2,"64,220,800"
"Jul 21, 2008",3.86,3.92,3.83,3.91,3.91,"8,987,300"
"Jun 5, 2013",31.88,32.57,31.2,31.92,31.92,"33,096,000"
"Jun 7, 2016",101.2,101.63,99.77,99.89,99.89,"6,474,700"
"Sep 13, 2017",184.07,184.5,182.55,183.64,183.64,"4,320,300"
"Oct 4, 2024",713.32,721.01,708.82,719.7,719.7,"2,229,000"
"Dec 16, 2015",119.8,123,118.09,122.64,122.64,"13,181,000"
"Jan 27, 2020",345.95,351.9,341.02,342.88,342.88,"7,709,500"
"May 31, 2006",3.95,4.05,3.93,3.96,3.96,"8,331,400"
"Aug 5, 2024",587.04,604.56,587.04,598.55,598.55,"4,044,200"
"Jun 12, 2002",1.15,1.18,1.09,1.09,1.09,"1,799,000"
"Mar 21, 2024",630.65,634.36,622.33,622.71,622.71,"2,507,700"
"Oct 26, 2009",7.97,8.11,7.86,7.88,7.88,"11,316,200"
"Jan 20, 2011",26.69,26.89,25.9,26.43,26.43,"38,231,200"
"Dec 28, 2004",1.64,1.75,1.64,1.73,1.73,"15,022,000"
"Nov 29, 2016",117.3,119.18,117.13,117.51,117.51,"7,082,300"
"Nov 4, 2011",13.07,13.27,12.54,12.86,12.86,"84,483,700"
"Apr 16, 2020",437,449.52,431.61,439.17,439.17,"16,128,700"
"Apr 17, 2019",365.05,368.76,350.6,354.74,354.74,"18,054,100"
"Oct 25, 2024",756.17,768.5,753.53,754.68,754.68,"2,819,500"
"Jan 14, 2004",4.64,4.72,4.59,4.65,4.65,"23,070,600"
"Feb 15, 2013",26.94,27.14,26.61,27.07,27.07,"26,652,500"
"Dec 28, 2021",614.95,618.41,609.69,610.71,610.71,"1,882,800"
"Feb 15, 2011",34.78,34.95,34,34.4,34.4,"48,073,900"
"Apr 26, 2010",14.35,15.67,14.35,15.45,15.45,"47,215,000"
"Dec 1, 2009",8.22,8.4,8.1,8.32,8.32,"13,823,600"
"Sep 22, 2011",18.88,18.99,17.89,18.36,18.36,"115,101,000"
"Jul 17, 2018",346.95,385,344,379.48,379.48,"58,410,400"
"Apr 16, 2013",25,25.39,24.61,25.12,25.12,"29,711,500"
"Aug 4, 2009",6.4,6.41,6.24,6.31,6.31,"8,518,300"
"Nov 3, 2016",122.31,123.72,121.84,122.14,122.14,"5,041,300"
"Oct 21, 2008",3.36,3.36,2.96,2.98,2.98,"14,900,900"
"Oct 1, 2004",2.49,2.52,2.27,2.33,2.33,"50,051,400"
"Jul 19, 2010",16.82,17.16,16.45,16.99,16.99,"13,239,100"
"Jun 5, 2017",165.49,165.5,163.43,165.06,165.06,"3,875,200"
"Jul 6, 2005",2.34,2.43,2.32,2.39,2.39,"5,493,600"
"Apr 7, 2014",48.64,49.74,47.3,48.29,48.29,"37,351,300"
"Feb 24, 2020",364.76,372.82,361,368.7,368.7,"6,936,400"
"May 7, 2024",596.28,606.05,591.32,606,606,"3,614,100"
"Nov 29, 2018",282.32,290.49,275.5,288.75,288.75,"15,431,500"
"Dec 3, 2010",27.82,27.89,26.37,26.49,26.49,"62,869,800"
"Nov 20, 2019",301.01,308.25,301,305.16,305.16,"5,111,800"
"Mar 6, 2020",367.7,371.31,356.85,368.97,368.97,"8,147,200"
"Mar 5, 2024",610.1,610.91,592,598.5,598.5,"3,849,600"
"May 12, 2003",1.63,1.71,1.62,1.68,1.68,"11,788,000"
"Dec 24, 2002",0.73,0.73,0.7,0.71,0.71,"4,895,800"
"Sep 25, 2014",64.27,64.62,63.2,63.36,63.36,"9,839,900"
"Apr 13, 2009",6.71,7.18,6.63,7.06,7.06,"26,653,200"
"Jul 14, 2023",452.79,456.48,439.7,441.91,441.91,"7,184,900"
"Apr 24, 2007",3.11,3.12,3.05,3.09,3.09,"8,918,000"
"Jan 20, 2006",3.55,3.63,3.35,3.35,3.35,"13,645,100"
"Feb 28, 2019",362.47,366.39,357.71,358.1,358.1,"6,186,800"
"Oct 12, 2020",548.81,551.81,538.24,539.81,539.81,"5,391,100"
"Feb 7, 2025","1,017.00","1,027.76","1,005.67","1,013.93","1,013.93","3,212,900"
"Jan 26, 2010",6.96,7.18,6.94,7.14,7.14,"11,343,500"
"Dec 11, 2007",3.36,3.41,3.3,3.33,3.33,"6,779,500"
"Jul 26, 2023",424.2,425.26,415.59,422.67,422.67,"6,009,200"
"Dec 4, 2002",0.74,0.75,0.7,0.71,0.71,"2,468,200"
"Jul 21, 2023",437.37,438.24,423.19,427.5,427.5,"17,303,700"
"Oct 10, 2017",197.85,198.3,192.1,195.08,195.08,"6,233,800"
"Nov 4, 2002",0.64,0.7,0.64,0.67,0.67,"3,589,600"
"Mar 24, 2021",533.78,534.42,520,520.81,520.81,"4,102,200"
"Oct 7, 2021",642.23,646.84,630.45,631.85,631.85,"3,556,900"
"Jan 12, 2016",116.11,117.78,115.08,116.58,116.58,"15,133,500"
"Dec 29, 2005",3.88,3.91,3.85,3.89,3.89,"3,621,800"
"Feb 26, 2004",4.4,4.87,4.38,4.8,4.8,"51,582,300"
"Mar 10, 2009",5.6,5.68,5.46,5.5,5.5,"16,337,300"
"Jun 17, 2020",441.82,450.46,439.22,447.77,447.77,"6,529,600"
"Mar 1, 2012",15.59,16.24,15.5,16.11,16.11,"36,876,000"
"Sep 5, 2019",285.32,293.97,282.79,293.25,293.25,"8,966,800"
"Oct 9, 2024",719.25,728.59,718.87,727.43,727.43,"1,981,100"
"Apr 28, 2006",4.28,4.4,4.23,4.23,4.23,"15,372,000"
"Sep 5, 2018",360,363.39,335.83,341.18,341.18,"13,092,800"
"May 20, 2010",13.82,14,13.28,13.57,13.57,"28,922,600"
"Jul 26, 2024",645,646.99,629.77,631.37,631.37,"3,120,700"
"Oct 22, 2013",55.41,55.59,45.93,46.07,46.07,"181,099,800"
"Nov 25, 2013",49.56,50.42,49.29,50.03,50.03,"13,984,600"
"Mar 15, 2018",323.17,323.4,318.14,321.09,321.09,"5,642,900"
"Apr 13, 2010",11.9,12.38,11.86,12.34,12.34,"17,424,400"
"Sep 18, 2023",395.5,399.47,392.6,394.4,394.4,"4,704,700"
"Jun 17, 2022",173.63,179.65,173.34,175.51,175.51,"12,133,400"
"Jul 2, 2004",4.97,4.97,4.56,4.62,4.62,"33,603,500"
"May 13, 2003",1.69,1.8,1.68,1.8,1.8,"18,207,000"
"Dec 7, 2005",3.96,4.01,3.89,3.91,3.91,"3,868,900"
"Nov 19, 2024",839.75,874.49,839.16,871.32,871.32,"3,814,200"
"Jul 15, 2016",98.52,98.7,97.41,98.39,98.39,"9,041,900"
"Nov 3, 2004",1.46,1.51,1.44,1.45,1.45,"35,249,200"
"Sep 9, 2005",3.47,3.58,3.44,3.57,3.57,"13,586,300"
"Jan 18, 2012",13.31,14.13,13.18,14.08,14.08,"66,091,200"
"Mar 6, 2007",3.04,3.13,2.99,3.06,3.06,"14,133,000"
"Jul 28, 2023",415.56,427.47,413.76,425.78,425.78,"6,424,200"
"May 9, 2023",330.67,336.32,329.74,332.14,332.14,"5,544,900"
"Jul 18, 2018",381.24,383.13,372.36,375.13,375.13,"21,746,300"
"Jun 11, 2013",31.12,31.47,30.54,30.64,30.64,"14,213,500"
"Oct 24, 2024",751.97,755.82,746.25,754.55,754.55,"2,643,000"
"May 11, 2018",329.65,331.26,324.87,326.46,326.46,"4,589,700"
"Jan 25, 2011",26.14,26.69,25.94,26.68,26.68,"21,464,100"
"Sep 15, 2020",484,497.47,481.63,495.99,495.99,"5,337,000"
"Mar 28, 2007",3.37,3.37,3.3,3.34,3.34,"5,481,700"
"Mar 21, 2017",146.75,147.7,142.1,142.42,142.42,"7,669,800"
"Dec 22, 2023",494,496.02,485.45,486.76,486.76,"2,701,100"
"Jan 3, 2023",298.06,298.39,288.7,294.95,294.95,"6,764,000"
"Mar 18, 2013",25.91,26.68,25.79,26.51,26.51,"18,073,300"
"Nov 9, 2005",4.09,4.1,3.98,4.02,4.02,"7,617,400"
"Nov 29, 2007",3.26,3.36,3.26,3.3,3.3,"6,612,900"
"Dec 11, 2006",4.04,4.09,4,4.07,4.07,"7,196,700"
"Dec 7, 2023",450.85,452.89,448.32,452,452,"3,506,700"
"Mar 14, 2013",27.53,27.53,26.72,26.91,26.91,"28,450,800"
"Jun 11, 2021",490,491.41,487.78,488.77,488.77,"3,124,000"
"Aug 1, 2019",324.25,328.58,318.74,319.5,319.5,"6,563,200"
"May 4, 2007",3.22,3.22,3.14,3.17,3.17,"6,577,900"
"Mar 11, 2010",10.16,10.23,10.06,10.17,10.17,"8,457,400"
"Aug 12, 2009",6.59,6.66,6.48,6.61,6.61,"6,157,200"
"Mar 13, 2015",63.91,64.06,62.37,62.63,62.63,"10,161,200"
"Apr 20, 2023",320.39,331.43,318.33,325.35,325.35,"9,947,800"
"Jun 4, 2014",59.54,60.64,59.04,60.46,60.46,"17,432,800"
"Jul 16, 2007",2.89,2.9,2.86,2.87,2.87,"5,152,700"
"Sep 28, 2023",375.6,378.96,371.1,376.36,376.36,"4,369,900"
"May 1, 2003",1.62,1.63,1.6,1.61,1.61,"14,984,200"
"Feb 18, 2009",5.34,5.38,5.19,5.29,5.29,"13,208,300"
"Sep 14, 2015",96.84,97.91,94.33,95.69,95.69,"15,546,000"
"Feb 26, 2014",65.13,65.14,63.71,64.11,64.11,"15,010,100"
"Nov 21, 2006",4.18,4.2,4.14,4.18,4.18,"3,021,200"
"Feb 13, 2014",60.81,62.78,60.71,62.36,62.36,"18,700,500"
"Mar 13, 2018",323.87,325.84,313.28,315.88,315.88,"12,917,200"
"Jul 26, 2010",15.5,15.57,14.51,14.68,14.68,"32,959,500"
"Jan 7, 2008",3.53,3.56,3.39,3.55,3.55,"12,693,800"
"Oct 3, 2012",8.34,8.95,8.32,8.94,8.94,"76,064,800"
"May 6, 2021",495.99,499.55,491.37,499.55,499.55,"3,783,700"
"Sep 23, 2003",2.8,2.82,2.73,2.8,2.8,"10,446,800"
"May 23, 2024",642.34,642.71,630,635.67,635.67,"2,313,900"
"Jul 22, 2014",63.28,63.52,60.72,61.58,61.58,"57,174,600"
"Oct 1, 2019",267.35,272.2,264.03,269.58,269.58,"8,650,300"
"Jun 7, 2006",3.84,3.89,3.75,3.77,3.77,"9,676,800"
"Sep 5, 2014",67.6,68.19,67.15,67.95,67.95,"11,953,200"
"Jul 9, 2012",11.85,12.03,11.45,11.86,11.86,"43,262,800"
"Nov 7, 2003",3.65,3.78,3.3,3.35,3.35,"103,054,000"
"Jun 30, 2016",90.91,91.72,89.9,91.48,91.48,"9,099,000"
"Feb 11, 2004",5.16,5.36,5,5.14,5.14,"57,061,200"
"Apr 17, 2013",24.91,25.34,24.04,24.19,24.19,"27,545,700"
"Jun 9, 2017",166.27,166.27,154.5,158.03,158.03,"10,292,000"
"May 28, 2015",89.71,89.86,88.93,89.51,89.51,"7,821,800"
"Mar 23, 2009",5.95,6.2,5.8,6.2,6.2,"14,639,800"
"Jan 19, 2018",222.75,223.49,218.5,220.46,220.46,"10,548,600"
"May 27, 2011",37.79,37.87,37.36,37.79,37.79,"19,627,300"
"Oct 27, 2017",197.2,200.65,196.22,199.54,199.54,"8,128,600"
"Dec 16, 2005",3.74,3.86,3.72,3.76,3.76,"19,579,000"
"Aug 1, 2018",335.87,344.41,334.02,338.38,338.38,"7,790,500"
"Oct 15, 2014",63.5,64.43,61.45,64.08,64.08,"59,927,700"
"Dec 23, 2004",1.69,1.69,1.59,1.65,1.65,"27,583,500"
"Aug 27, 2008",4.27,4.43,4.27,4.38,4.38,"6,292,300"
"Sep 25, 2024",721,725.12,716.21,721.56,721.56,"2,259,800"
"Jun 11, 2010",16.78,17.36,16.66,17.24,17.24,"28,693,700"
"Jan 25, 2007",3.42,3.46,3.25,3.32,3.32,"64,389,500"
"May 13, 2005",1.96,2.09,1.94,2.04,2.04,"22,964,200"
"Jul 7, 2010",15.55,16.93,15.33,16.93,16.93,"28,483,700"
"Jan 3, 2025",893.13,898.83,879.89,881.05,881.05,"2,967,300"
"Apr 1, 2013",27.28,27.36,25.92,26.06,26.06,"22,947,400"
"Feb 15, 2007",3.21,3.24,3.2,3.21,3.21,"8,286,600"
"Sep 19, 2005",3.48,3.48,3.29,3.32,3.32,"8,695,400"
"Jun 29, 2022",179.55,180.67,175.1,178.36,178.36,"5,766,800"
"Sep 12, 2006",2.95,3.12,2.95,3.11,3.11,"15,677,200"
"Dec 21, 2007",3.98,4.16,3.96,4.01,4.01,"25,501,000"
"Jan 25, 2013",20.81,24.67,20.8,24.22,24.22,"191,445,800"
"Jul 21, 2022",214.3,224.32,211.5,223.88,223.88,"23,430,100"
"Apr 24, 2003",1.47,1.63,1.45,1.57,1.57,"35,765,800"
"May 29, 2009",5.54,5.66,5.44,5.63,5.63,"13,692,000"
"Aug 16, 2010",18.81,19.7,18.67,19.6,19.6,"42,668,500"
"Jun 22, 2012",9.46,9.75,9.39,9.69,9.69,"18,074,700"
"Jan 5, 2023",307,314.18,304.55,309.7,309.7,"8,328,400"
"May 16, 2019",356.37,364,353.94,359.31,359.31,"6,441,500"
"Sep 6, 2007",2.54,2.57,2.51,2.57,2.57,"7,506,100"
"Aug 25, 2023",412,419.25,407.56,416.03,416.03,"5,390,900"
"Feb 3, 2010",8.84,8.98,8.76,8.85,8.85,"8,761,200"
"Apr 28, 2004",4,4.1,3.9,3.95,3.95,"14,200,900"
"Jul 31, 2009",6.19,6.35,6.19,6.28,6.28,"7,630,000"
"Aug 1, 2008",4.36,4.39,4.12,4.17,4.17,"17,635,800"
"Feb 2, 2012",17.64,17.96,17.46,17.71,17.71,"41,126,400"
"Dec 27, 2002",0.69,0.71,0.69,0.69,0.69,"4,592,000"
"Feb 14, 2020",381.47,385.15,379.43,380.4,380.4,"3,736,300"
"Jan 30, 2013",24.78,25.07,23.24,23.96,23.96,"48,062,700"
"Apr 5, 2016",103.47,105.75,103.25,104.94,104.94,"10,060,900"
"Jul 5, 2013",31.73,32.18,31.33,32.16,32.16,"9,957,500"
"Sep 18, 2020",472.51,479.4,458.6,469.96,469.96,"6,717,700"
"Jul 14, 2005",2.37,2.39,2.32,2.36,2.36,"5,567,100"
"Oct 19, 2007",3.47,3.47,3.23,3.32,3.32,"11,195,100"
"Jul 1, 2015",94.81,95.24,93.22,93.64,93.64,"14,699,300"
"Jul 11, 2019",381.1,384.54,378.8,379.5,379.5,"4,336,300"
"Jun 16, 2009",5.47,5.5,5.36,5.4,5.4,"11,970,000"
"Nov 14, 2017",193.64,195.88,193,195.71,195.71,"3,450,500"
"Sep 15, 2008",4.17,4.31,4,4.02,4.02,"6,594,000"
"Mar 4, 2004",4.73,4.75,4.64,4.67,4.67,"17,023,300"
"Apr 7, 2006",4.04,4.16,3.95,3.99,3.99,"4,972,800"
"Sep 12, 2022",233.61,239.49,233.37,236.53,236.53,"6,047,400"
"Oct 14, 2021",632.23,636.88,626.79,633.8,633.8,"2,671,700"
"Aug 20, 2007",2.5,2.5,2.4,2.45,2.45,"5,513,200"
"May 4, 2006",4.23,4.29,4.22,4.28,4.28,"3,287,900"
"Jan 17, 2013",14.01,14.09,13.68,13.96,13.96,"16,221,100"
"May 19, 2003",1.66,1.67,1.47,1.49,1.49,"30,472,400"
"Nov 2, 2023",421.17,426.69,417.1,424.71,424.71,"4,476,000"
"Oct 18, 2005",4.17,4.21,3.91,3.92,3.92,"10,773,000"
"Sep 25, 2020",474.39,484.87,468.03,482.88,482.88,"3,769,400"
"Mar 12, 2009",5.26,5.71,5.21,5.71,5.71,"14,080,500"
"May 12, 2005",1.86,2.06,1.78,1.98,1.98,"44,876,300"
"Sep 10, 2012",8.05,8.15,7.94,7.99,7.99,"24,892,700"
"Jan 13, 2016",114.43,114.48,104.53,106.56,106.56,"24,921,600"
"Sep 26, 2019",266.42,268.05,260.2,263.31,263.31,"7,684,000"
"Aug 6, 2015",126.29,128.85,122.04,126.45,126.45,"24,716,700"
"Aug 23, 2012",9.43,9.49,9.08,9.15,9.15,"32,580,800"
"Jan 19, 2017",142.01,143.46,138.25,138.41,138.41,"23,203,400"
